publishedAt,authorDisplayName,comments_data,likeCount
2024-01-11T16:32:46Z,@ardianurarifiansyah3675,"Yakin sekali saya jikalau anis jadi presiden, setiap taun bakalan ada demo",2
2024-01-13T06:24:37Z,@FRHN-is4xw,bukannya presiden skrg banyak demo hahaha dungu lo,0
2024-01-11T16:23:06Z,@user-rq2rc6gl3k,"Jawaban anies selalu nyolot,, keliatan betul karakter pribadinya 😂",1
2024-01-11T16:20:39Z,@user-rq2rc6gl3k,Secara garis besar memang pak prabowo mantap jadi presiden 💪🏻💪🏻💪🏻,2
2024-01-11T15:49:32Z,@user-cf8eb5ue2v,Gue nyariin debat capres yg k2.. mana ya ges,4
2024-01-11T16:34:48Z,@muhammadrizqimadani2778,"ga ada lah bodoh, yg kedua itu debat cawapres",0
2024-01-11T17:47:08Z,@user-dt4ch2wz1r,Ok,0
2024-01-11T15:04:25Z,@nadahatiku,Saya yakin 85% Rakyat Indonesia pilih pasangan Ganjar Mahfud dalam pemilu 14 Februari 2024,0
2024-01-12T08:32:45Z,@DuPir169,yang banteng² aja😂,0
2024-01-11T14:35:35Z,@jam12_,"Bingung pilih siapaaaa suka Gibran tp ga suka pak prabowo krn berkali2 terciduk tdk bs kontrol emosi, suka ganjar dan machfud tp ga suka ibu suri, suka anies tp ga suka cak imin..",0
2024-01-11T14:26:53Z,@nadahatiku,💯% Tegak Lurus pilih Ganjar Mahfud,0
2024-01-11T13:22:57Z,@haschannel777,"Sama-sama punya waktu dua menit, Ganjar dan Anies bisa menjawab singkat lugas jelas, si GEMOYSIAN malah nyalahin waktu nggak cukup, emosi, trus nyalahin Sri Mulyani yg gak mencairkan anggaran. PSIkopat emang tuh orang.<br>Giliran diluar debat maki-maki ndasmu etik, goblok, tolol, asli PSIkopat emang 😅😅😂😂😂😂",2
2024-01-11T13:20:22Z,@oktaa482,Tim bapa Prabowo,2
2024-01-11T11:56:58Z,@herysetyawan9347,"Jawa timur basis 02 boss,,<br>Bismillah menang satu putaran. . .",1
2024-01-11T11:50:17Z,@adesriwahyuni3662,Anies mengusung perpecahan sih haha,0
2024-01-11T10:33:45Z,@budiwaloyo5351,LIHATLAH MIMIK ORANG BICARA WAHAI SELURUH RAKYAT INDONESIA ?????!!! YG SERING MENJULURKAN LIDAHNYA ITU SUDAH JELAS BERWATAK SEPERTI ULAR !!!!! INGAT !!! SINGKIRKAN DULU NOMER 1  !!!!!! 🇮🇩😎,0
2024-01-11T10:26:34Z,@budiwaloyo5351,"NOMER URUT 1 HANYA MAHIR RETORIKA , MAKLUM EX DOSEN ,, NAMUN LAPANGAN DIA TIDAK PERNAH MAMPU UNTUK MEWUJUTKAN SESUAI OMONGANX ????!!!!!!!!!!!!! JANGAN GADAIKAN NEGRI INI KEPADA ORANG KETURUNAN TIMUR TENGAH WAHAI SEGENAP  RAKYAT INDONESIA ??!!!!!!!! SINGKARKAN DULU NOMER URUT 1 !!!!! 😎🇮🇩",0
2024-01-11T10:19:52Z,@budiwaloyo5351,HATI2 RAKYAT INDONESIA !!!!! JANGAN SAMPAI KALIAN GADAIKAN NEGRI &quot;&#39;&quot; NKRI &quot;&#39;&quot; KEPADA ORANG KETURUNAN TIMUR TENGAH !!!!! NOMER URUT 1 KITA HARUS SINGKIRKAN DULU DARI PERTAMA PEMILIHAN PRESIDEN !!!!! INGAT DAN INGATLAH WAHAI RAKYAT INDONESIA !!!!?? 🇮🇩😎,8
2024-01-11T20:57:24Z,@idk-br6uk,"Ga beretika dasar pendukung 02, selalu memulai rasa sentimen dluan. Kalo udh diungkap realitanya, sedih deehh 😂😂",0
2024-01-13T05:47:20Z,@FRHN-is4xw,mending keturunan timur tengah ketimbang keturunan pemberontakan PRRI permesta...penghianat negara,0
2024-01-11T09:11:57Z,@hendyhuang2989,"dengar suara penonton berteriak, sampai pembawa acara setiap satu dua menit harus mengstop berisiknya penonton. sangat malu. Tidak educate.",1
2024-01-11T09:05:03Z,@moharifwijaya985,Semakin yakin anies presiden❤,1
2024-01-11T08:43:48Z,@herisusanto-ph6rd,cuma saling menjatuhkan piye iki jal 😢,0
2024-01-11T08:31:37Z,@hilaldiii,.,0
2024-01-11T08:27:47Z,@hendyhuang2989,"Pak Anies, Restoran Indonesia ada di kota Amerika, tapi kita belum ada supermarket Indonesia di Amerika. Terutama di San Francisco Bay area. Kapan Indonesia government mengadakan Supermarket Indonesia di San Francisco Bay Area? Kita sudah ada beberapa Supermarket Manila (Phillipines) di San Francisco Bay Area,  3 di East Bay (Milpitas, Union City, and Hayward), dan 1 di  Daly City dekat San Francisco.<br>Makanan Indonesia ( Indo Mie, Munik, krupuk, dll) hanya bisa terbeli di Chinese Supermarket dan Manila Supermarket, Tapi ngak ada Indonesia supermarket.",0
2024-01-11T06:45:14Z,@hendyhuang2989,"Pembukaan <a href=""https://www.youtube.com/watch?v=KJdt-HBBGIo&amp;t=4m00s"">4:00</a> menit.<br>Good timing <a href=""https://www.youtube.com/watch?v=KJdt-HBBGIo&amp;t=4m00s"">4:00</a> menit = 1. Ganjar Pranowo ( 0 second)  2. Anies Rasyid ( 1 second less)  3. Prabowo Subianto ( less 5 second).<br>                Ganjar is the best timing with no second lost.<br>Ganjar Pranowo = Good point, many ideas for the future. know how to solve the issue. Piece with other nation.<br>Anies Rasyid = just a report of the pass, no solving issue, and no future solution, and no future.<br>Prabowo Subianto = just know about the defense, fighting, war. Nothing about economy, future, diplomacy,  technology. Will bring the Indonesian citizen into war like Israel and Palestine. War never end. Indonesian citizen will suffer the war.<br>1, Defensive.<br>Anies Rasyid = comprehensive, newest technology, and faster recovery.<br>Prabowo Subianto = Control power. No more talk, and not want to deal with it.<br>Ganjar Pranowo = have good security system, high speed internet, no corruption, SDM, LPDP, working facility.<br>2. International  Relationship.<br>Prabowo Subianto = Being rich, and ask all the south countries to listen to you. It seems like dreaming. for example, US is rich, but overbearing. Who is listen to US, and who is being good friend with US? Compare to China, China is rich now, and coorperate with other nations, and help the Africa and Asia country and european. Let&#39;s see the friendship countries of China and US. Which one has more friendship countries in the World now? Why Indonesia be good friend with China? and why not US?<br>Ganjar Pranowo = Good point, the battery technology. Share with other country. Lithium battery are using wisely in the world now and future. lithium battery uses in the electric car, solar energy storage for the home green energy, etc. Share the business opportunity with other south countries and earn the respect of friendship.<br>Anies Rasyid = too much theory.",1
