publishedAt,authorDisplayName,comments_data,likeCount
2023-12-01T07:57:07Z,@user-mk4zl1tv3e,Semakin yakin sama pak prabowo! Gas terus pak,0
2023-11-30T23:26:34Z,@SuradiSuradi-wl4yg,Yang paling masuk cuma p ganjar,0
2023-11-30T23:13:08Z,@fatirmuhammad9476,"Siapa Pun President nya Nanti ,Saya Tetap Mendukung PRABOWO ,GIBRAN <br>Dengan Se Izin Allah Menjadi President dan Wakil President 2024 .Aamiin",3
2023-11-30T17:38:40Z,@mustarrom1953,Nomer 3 penyampean  nya .politik nya sagat cocok  nmr 1.  Sama nmr .2 kayak nya cuma janji manis aja kayak yg Udh udh,0
2023-11-30T15:02:30Z,@syamkembarstudio8159,AMIN pasangan Paling Komplit....,0
2023-11-30T15:01:36Z,@user-du4pb4pb7e,Maju terus pak Prabowo saya beserta keluarga bsr dkalimantan serta  keluarga dsulawesi akan mendukung mu sepenuh hti,2
2023-11-30T12:43:39Z,@rijalmufti7358,"Penginya si 3 tp putar haluan lah, nomer 2 josss",1
2023-11-30T05:11:56Z,@jefridachannel1997,Sopan santun nya Gibran patut di acungi jempol,2
2023-11-30T04:05:35Z,@todday0371,All in prabowo🔥,1
2023-11-30T01:51:33Z,@hendrawanm5243,Saya golput😂😂😂😂 bodo amat,1
2023-11-29T21:51:44Z,@ramdhanirama9951,Sku ga suka pemimpin nya yang pintar ngomong untuk kerja,1
2023-11-29T21:35:13Z,@martinsilalahi2572,"Ganjar ini auranya keliatan sekali sebagai pemimpin, tidak suka mengusik paslon lain tetap pada pendirian dan paling penting menjunjung tinggi PACASILA, orang&quot; cerdas pasti tau mana yang asal ngomong di mulut dan mana yang dari hati, INTEGRITAS ITU SANGAT DI JUNJUNG TINGGI. dari sini saya uda bisa pastikan HATI NURANI SAYA PILIH GANJAR, HIDUP INDONESIA MERDEKA..<br>PERSATUAN INDONESIA LEBIH DARI SEGALANYA..🤟🤝🙏🏻👏🏻🤲✊🏻💪",4
2023-11-29T16:59:06Z,@user-xj3nm8ep2e,"Amin ra bakal dadi😢😢😅 <a href=""https://www.youtube.com/watch?v=72A_aOFvnC0&amp;t=3m41s"">3:41</a> amin rais nangis",0
2023-11-29T16:58:07Z,@user-xj3nm8ep2e,"Amin ra bakal dadi😢😢😅 <a href=""https://www.youtube.com/watch?v=72A_aOFvnC0&amp;t=3m41s"">3:41</a> amin rais nangis",0
2023-11-29T16:57:59Z,@user-xj3nm8ep2e,"Amin ra bakal dadi😢😢😅 <a href=""https://www.youtube.com/watch?v=72A_aOFvnC0&amp;t=3m41s"">3:41</a> amin rais nangis",0
2023-11-29T16:57:28Z,@user-xj3nm8ep2e,Amin ra bakal dadi😢😢😅,0
2023-11-29T16:37:44Z,@akarijayadi1860,Pantai Gerindra<br>Gerakan Indonesia maju saya tetap pilih BPK Prabowo Subianto vs Gibran,1
2023-11-29T16:36:42Z,@akarijayadi1860,Probowo Gibran,1
2023-11-29T16:35:29Z,@akarijayadi1860,Nomor 2,1
2023-11-29T16:35:14Z,@akarijayadi1860,Pendukung tetap BPK Prabowo Gibran,1
2023-11-29T16:34:31Z,@akarijayadi1860,Pribowo Gibran,1
2023-11-29T14:29:09Z,@fatimquu332,Hancurkan banteng,1
2023-11-29T07:56:28Z,@nasirhambali8709,Senyum dustaaa,0
2023-11-29T06:55:50Z,@user-vw6rt2ou6h,Setiap Motor disubsidi Amin<br>Permotor Rp 500 😂,0
2023-11-29T06:25:23Z,@user-id8rj8my4i,anak muda tetep pilih prabowo,1
2023-11-29T06:24:41Z,@user-id8rj8my4i,anak muda tetep pilih prabowo,1
2023-11-29T06:23:09Z,@user-id8rj8my4i,hidup prabowo prabowo prabowo,1
2023-11-28T20:06:55Z,@Zhia_2008,No 1 harga mati,0
2023-11-28T17:52:21Z,@qatarqatsr960,Ini. Tki. Dari. Katar. Dukung. Pasangan. No2,1
2023-11-28T17:50:43Z,@qatarqatsr960,Hidup. Pasangan. Bpk. Prabowo. Dukung. Nomer. Dua. Aku. Dari. Katar. Hidup. Prabowo. Dan. Kibra,1
2023-11-28T16:37:36Z,@abahadeyeni5873,Ini baru calon wapres bicaranya juga lancar amin 1,0
2023-11-28T14:47:01Z,@ekosusanto277,Prabowo gibran,1
2023-11-28T09:52:33Z,@user-bc1rw8dg9s,Yang bermunculan yang tiap hari sosmed. Pendukung pak ganjar diam. Yang penting coblos nomer 3 !!!! Giliran kalah katanya curang wkwkwkwkkwkwkw merdeka pak Ganjar ❤❤❤,1
2023-11-27T23:29:45Z,@jesikamutia4497,Banteng terpojokkan 😀😂,1
2023-11-27T17:09:28Z,@penyejukhati6452,Amin,0
2023-11-27T16:34:02Z,@jefrilfaana2695,Seketika dengar pantun terakhir. Serasa gerakan 212 kmren tuh yg berkumandang. Haduh.,0
2023-11-27T16:28:09Z,@bajajepara7023,Anis the best ..,0
2023-11-27T16:23:56Z,@MisterZChannel,No 1 &amp; 2 boleh lah.,0
2023-11-27T15:32:35Z,@AqilaZafaraniVlog,Masya Allah. Pidato yang sangat saya suka. Dari pasangan no 1&amp;2.adem di dengerin nya damai banget,3
2023-11-27T14:28:57Z,@vitratandigau,TIGA,0
2023-11-27T12:50:40Z,@kameracakali3882,"Pendidikan merupakan kebutuhan mendasar untuk pembangunan bangsa. Maju tidaknya suatu bangsa tergantung pada kualitas pendidikan yang ada pada bangsa tersebut. Jika pendidikan berkualitas baik, maka sangat besar kemungkinan bahwa negara tersebut akan mengalami kemajuan.",0
2023-11-27T12:48:36Z,@lizasaragihh2847,Prabowo gemoyyy,1
2023-11-27T11:12:53Z,@yunitasari2838,Saya tetap Ganjar Pranowo kerjanya oke DECH ❤😂,0
2023-11-27T10:35:20Z,@Sheiviia1,"Anis ketek amin. ganjar ketek partai,   masih ingat gus dur dlu. solusinya prabwo",0
2023-11-27T09:31:25Z,@abbaslukman3672,"Capres no urut 2 dukung no urut 1. no urut 3 dukung pegusung partai.,.amin",0
2023-11-27T06:41:17Z,@mikaylaruby8355,Nmor urut 2 trjadi lgi tumbang ke 3x nya.dlu nmor 2 juga tumbang.ini nmor 2 tumbang ke 3x nya.Ap lgi nmor 3.satu putaran udh tumbang.yg tegak hnya 1 nomor 1.2 blum tentu tegak.ap lgi 3.yg tegak hnya hnya 1.,0
2023-11-27T01:41:14Z,@owenmataram202,Karakter anis Baswedan Bagus Merendah seperti Pak Prabowo...,0
